Time Step,flow-time,q,pcm-avg-temp,nussult-number,nussult-number-nshadow,temp-uniformity-index,flux,htf-t-avg,flux-co
"(""Time","Step""","""flow-time""","""q""","""t-avg""","""nussult-number""","""nussult-number-nshadow""","""temp-unifprmity-index""","""flux""","""htf-t-avg"""
11824,1182.4,0.8825872029543271,342.9175573006129,8.207882370911422,16.41576474182285,11.853916399623,5.119911028682718,352.8857953292447,3.184382581888912e-05
11825,1182.5,0.8826167323412282,342.9186042101629,8.207558790373094,16.41511758074619,11.85373819291506,5.119616973057574,352.8858012696741,-4.051124703519093e-05
11826,1182.6,0.882646253940693,342.9196513561782,8.207187244285413,16.41437448857083,11.85356025813158,5.119545999472392,352.8858066669956,3.202253920697729e-05
11827,1182.7,0.8826757711452058,342.9206988888631,8.206864620040465,16.41372924008093,11.85338259562917,5.119253115848702,352.8858127132145,-4.010128144216196e-05
11828,1182.8,0.8827052916933954,342.9217464639324,8.206504731040599,16.4130094620812,11.85320520534825,5.119165475815596,352.8858182213303,3.076237944377169e-05
11829,1182.9,0.8827348158156189,342.9227935422605,8.206175763083136,16.41235152616628,11.8530280872949,5.11887930636081,352.8858243346961,-4.064609107690131e-05
11830,1183,0.8827643399597184,342.9238403741778,8.205798366731008,16.41159673346202,11.85285124118361,5.118816909669324,352.8858299201862,3.09396600597367e-05
11831,1183.1,0.8827938573052379,342.9248875176179,8.205483468416011,16.41096693683202,11.85267466658764,5.118519199283159,352.8858361730681,-4.010516541175235e-05
11832,1183.2,0.8828233734485891,342.9259344635434,8.205115945494201,16.41023189098841,11.85249836323736,5.118446787987303,352.8858419181138,3.074754377152544e-05
11833,1183.3,0.8828528830845125,342.9269817143897,8.204793435469471,16.40958687093894,11.85232233087782,5.11816169959399,352.8858483246058,-3.975383330523385e-05
11834,1183.4,0.8828823844255835,342.9280291106631,8.204417349522407,16.40883469904481,11.85214656933632,5.118106655689825,352.8858541337827,3.245687756781024e-05
11835,1183.5,0.8829118783347703,342.9290771166703,8.204092548160316,16.40818509632064,11.8519710783026,5.117831577659681,352.8858605407904,-3.773441102339348e-05
11836,1183.6,0.8829413703393593,342.9301254829821,8.203732977181494,16.40746595436299,11.85179585772669,5.117762118608439,352.8858664959706,3.465723893736339e-05
11837,1183.7,0.8829708523191403,342.9311739748964,8.203395736597184,16.40679147319437,11.85162090780721,5.117504915890198,352.8858730108387,-3.691482542578228e-05
11838,1183.8,0.8830003186483857,342.9322236015486,8.203036856516208,16.40607371303242,11.85144622880417,5.117443281835771,352.8858790627031,3.616832709152362e-05
11839,1183.9,0.8830297801604402,342.9332740825964,8.202705914105477,16.40541182821096,11.8512718212956,5.117185087707779,352.8858857476376,-3.648927663579826e-05
11840,1184,0.8830592453200137,342.9343245148775,8.202359147803749,16.4047182956075,11.85109768635623,5.117109864038355,352.8858919684579,3.581740620184348e-05
11841,1184.1,0.8830887186374902,342.9353744459008,8.202035708706415,16.40407141741283,11.85092382546237,5.116843688008817,352.8858988992851,-3.717684863602244e-05
11842,1184.2,0.8831181911193103,342.9364236960069,8.20167325570262,16.40334651140524,11.85075024014012,5.116792305460126,352.8859052547039,3.724759336609651e-05
11843,1184.3,0.8831476648509121,342.9374727487604,8.201366215540874,16.40273243108175,11.85057693206178,5.116511149501428,352.8859122670911,-3.507785071032998e-05
11844,1184.4,0.8831771346611381,342.9385218787447,8.201009988649476,16.40201997729896,11.85040390339581,5.116451079551609,352.8859187301923,3.785592861405007e-05
11845,1184.5,0.8832065989926121,342.9395712357471,8.200702153651473,16.40140430730295,11.85023115632555,5.116167692418155,352.8859258668757,-3.475124085294823e-05
11846,1184.6,0.8832360636956844,342.9406208927387,8.200335282206719,16.40067056441344,11.85005869349245,5.116126446826315,352.8859324614622,4.11624582659087e-05
11847,1184.7,0.8832655246618568,342.9416703007636,8.200032163896781,16.40006432779356,11.8498865176597,5.115839315532734,352.8859396947701,-3.156914835766855e-05
11848,1184.8,0.8832949861977527,342.9427198456792,8.199686955812215,16.39937391162443,11.84971463168948,5.115771388376142,352.8859465019089,4.327203542331404e-05
11849,1184.9,0.8833244444073698,342.9437695611344,8.199377256211299,16.3987545124226,11.84954303868111,5.115485937435326,352.8859538961153,-3.217866094562538e-05
11850,1185,0.8833539020927453,342.9448189872768,8.199027296789776,16.39805459357955,11.84937174153945,5.115423022152411,352.8859608626515,4.369724820829646e-05
11851,1185.1,0.8833833512976612,342.9458687422176,8.198728738428601,16.39745747685721,11.84920074339975,5.1151211492706,352.8859685031038,-3.215677970125341e-05
11852,1185.2,0.8834127887079136,342.9469191352919,8.198389470959199,16.3967789419184,11.84903004716654,5.115034933434515,352.8859756901536,4.13179541105535e-05
11853,1185.3,0.883442223605504,342.9479702108157,8.198095211467985,16.39619042293597,11.84885965598766,5.114718841259564,352.8859835933355,-3.356729290704408e-05
11854,1185.4,0.883471662791093,342.94902087073,8.197738881594788,16.39547776318958,11.84868957285822,5.114645816950198,352.8859910151777,4.003068068314519e-05
11855,1185.5,0.8835011002855554,342.9500714860967,8.197446872388486,16.39489374477698,11.84851980071757,5.114320324621002,352.8859990806471,-3.542784148269362e-05
11856,1185.6,0.8835305324349998,342.9511219463458,8.197100905240397,16.39420181048079,11.8483503424604,5.114224707323817,352.8860065221245,3.691011871254091e-05
11857,1185.7,0.883559963482204,342.9521727007477,8.196806212034474,16.39361242406895,11.84818120101838,5.113892691324127,352.8860144067996,-3.814397874357667e-05
11858,1185.8,0.8835893937055568,342.9532236553557,8.196463761619716,16.39292752323943,11.84801237875157,5.11378901523569,352.8860216772991,3.683123127995458e-05
11859,1185.9,0.8836188215287433,342.9542744351681,8.196175240648506,16.39235048129702,11.84784387760195,5.113440889843698,352.886029477214,-3.82391976199159e-05
11860,1186,0.8836482441374844,342.9553251138074,8.19583272711751,16.39166545423502,11.84767569919285,5.113320436125741,352.8860366537436,3.500594167427096e-05
11861,1186.1,0.883677657782009,342.9563762285509,8.195518880148212,16.39103776029643,11.84750784547314,5.112991470002552,352.8860443554584,-3.975243969822628e-05
11862,1186.2,0.8837070676935712,342.9574277592483,8.195152726283078,16.39030545256616,11.84734031803866,5.112897143508969,352.8860513952984,3.539206156233377e-05
11863,1186.3,0.8837364732607227,342.9584795517968,8.194844365655001,16.38968873131001,11.84717311806705,5.112565396142629,352.8860590597625,-3.854127316138545e-05
11864,1186.4,0.8837658813702833,342.9595312948505,8.194487711059523,16.38897542211905,11.84700624662364,5.11245690828211,352.8860662228357,3.498404399504551e-05
11865,1186.5,0.883795288038653,342.9605827773153,8.19418085395883,16.38836170791766,11.84683970476947,5.112121165347238,352.8860741654896,-3.834966543347917e-05
11866,1186.6,0.8838246918556545,342.9616343192108,8.193795964973095,16.38759192994619,11.84667349335309,5.1120473887892,352.8860815255844,3.565748226996845e-05
11867,1186.7,0.8838540975289955,342.9626859636275,8.193496414886457,16.38699282977292,11.84650761318255,5.11170499861387,352.8860894660987,-3.663472517878574e-05
11868,1186.8,0.8838835039469884,342.9637372714101,8.193128929913835,16.38625785982767,11.84634206478832,5.111605719114628,352.8860967070249,3.43235567976663e-05
11869,1186.9,0.8839129068428999,342.9647885861435,8.192823236564029,16.38564647312806,11.84617684895574,5.111268369594375,352.8861044984565,-3.697890396292536e-05
11870,1187,0.8839423037122437,342.9658400998982,8.192452327578573,16.38490465515715,11.84601196647509,5.111171997214617,352.8861115504978,3.613997398144164e-05
11871,1187.1,0.8839716970709315,342.9668917674613,8.192151484159066,16.38430296831813,11.84584741792045,5.11082447446716,352.8861192199631,-3.561324916567798e-05
11872,1187.2,0.8840010889417073,342.9679436970895,8.191789305829941,16.38357861165989,11.84568320338069,5.110709798036864,352.8861262925429,3.660812862538165e-05
11873,1187.3,0.8840304834210654,342.9689953833786,8.19148200768633,16.38296401537266,11.8455193235349,5.11036362688335,352.8861340161714,-3.605177895504852e-05
11874,1187.4,0.8840598752784465,342.9700468580389,8.191104386942246,16.3822087738845,11.84535577932633,5.11026533672749,352.8861411510346,3.768278755522658e-05
11875,1187.5,0.8840892636528686,342.9710984090829,8.190806349818414,16.38161269963683,11.84519257170317,5.109907066131768,352.8861488599625,-3.481719068076927e-05
11876,1187.6,0.8841186491013017,342.972150112582,8.190436260064216,16.38087252012843,11.84502970167873,5.109791186442884,352.8861559205392,3.717914831558033e-05
11877,1187.7,0.8841480274286675,342.9732019518483,8.190134031811683,16.38026806362337,11.84486717030507,5.109429539071606,352.8861635146858,-3.620329111608811e-05
11878,1187.8,0.8841774081455441,342.9742539714033,8.18974254928502,16.37948509857004,11.8447049787055,5.109340844280833,352.8861704166126,3.878585863592576e-05
11879,1187.9,0.8842067898305355,342.9753057107449,8.189437669127081,16.37887533825416,11.84454312822391,5.108983750300203,352.8861779059461,-3.411604072489638e-05
11880,1188,0.8842361724971928,342.9763571887658,8.18904360051684,16.37808720103368,11.84438162021838,5.10889781233806,352.8861848068034,4.09811712467345e-05
11881,1188.1,0.8842655459050299,342.9774089688451,8.188721403912554,16.37744280782511,11.84422045649546,5.108563654503079,352.8861922435522,-3.305702313483039e-05
11882,1188.2,0.884294912268485,342.9784610582228,8.188326993235892,16.37665398647179,11.84405963885561,5.108482357628845,352.8861991487592,4.09973650787876e-05
11883,1188.3,0.8843242732964909,342.9795133331527,8.188003988597222,16.37600797719445,11.84389916921672,5.108154474237653,352.8862065735251,-3.283964479816603e-05
11884,1188.4,0.8843536339120733,342.9805658401958,8.187625333492564,16.37525066698513,11.84373904967919,5.108055083116312,352.8862135538432,3.970253791685252e-05
11885,1188.5,0.88438299238431,342.9816182233791,8.187303611040782,16.37460722208156,11.84357928248604,5.107726570321185,352.8862209746163,-3.329365963544717e-05
11886,1188.6,0.884412349512352,342.982670609265,8.186913022148433,16.37382604429687,11.8434198701679,5.107643998918546,352.8862280327473,3.955569808233861e-05
11887,1188.7,0.8844417031378456,342.9837232330825,8.186595536990515,16.37319107398103,11.84326081583605,5.107315376429309,352.8862353891947,-3.152372747727838e-05
11888,1188.8,0.8844710549428184,342.9847761656892,8.186213077284055,16.37242615456811,11.84310212265537,5.10722161668977,352.8862424894726,3.890983381626967e-05
11889,1188.9,0.8845004061290169,342.9858290502498,8.185889709499738,16.37177941899948,11.84294379381359,5.106899111017634,352.8862497809567,-3.21886658269932e-05
11890,1189,0.8845297494454453,342.9868820405611,8.185499292658582,16.37099858531717,11.84278583240645,5.106816730254054,352.8862568641213,3.779449241658739e-05
11891,1189.1,0.8845590886188456,342.9879351818386,8.18518266534276,16.37036533068552,11.84262824152058,5.106487145885483,352.886264153087,-3.285589826607094e-05
11892,1189.2,0.8845884280965077,342.9889884288519,8.184810706872824,16.36962141374565,11.84247102396688,5.106379297448292,352.8862711958248,3.678757431124779e-05
11893,1189.3,0.8846177638814554,342.9900417336949,8.18449028741469,16.36898057482938,11.84231418228235,5.106048431820884,352.886278360744,-3.436080960028676e-05
11894,1189.4,0.8846470956990407,342.9910951303172,8.184106542283621,16.36821308456724,11.84215771926705,5.105954784483606,352.8862852318284,3.789098926354484e-05
11895,1189.5,0.8846764217118624,342.9921487593257,8.183785685205962,16.36757137041192,11.84200163767016,5.105626759870283,352.8862922671693,-3.235948954394274e-05
11896,1189.6,0.884705741829193,342.9932025765224,8.183416917176366,16.36683383435274,11.84184593976478,5.105510433802442,352.8862990075037,3.655417165404629e-05
11897,1189.7,0.8847350525038232,342.994257044296,8.18309538737534,16.36619077475068,11.84169062778908,5.10517982513182,352.8863059746145,-3.338232166605337e-05
11898,1189.8,0.884764365995882,342.9953116637251,8.182711118573696,16.3654222371474,11.84153570420925,5.105079808504209,352.8863126345342,3.484213817728232e-05
11899,1189.9,0.8847936792575114,342.9963660630771,8.182392637935944,16.36478527587189,11.84138117132262,5.104746474841291,352.8863193614656,-3.368357783006815e-05
11900,1190,0.8848229890497646,342.9974204442603,8.182026715015983,16.36405343003197,11.84122703147881,5.104618145238785,352.8863258113152,3.194274200080116e-05
11901,1190.1,0.8848522968272902,342.9984749181836,8.181704472802961,16.36340894560593,11.84107328679219,5.104284818582768,352.8863324908451,-3.545229366963554e-05
11902,1190.2,0.8848816069370872,342.9995290685164,8.181325564902384,16.36265112980477,11.84091993927459,5.104170999305854,352.886338469721,3.194972928710627e-05
11903,1190.3,0.8849109146770304,343.0005831773419,8.18101046074022,16.36202092148044,11.84076699095818,5.103826397908981,352.8863448132049,-3.563924668625873e-05
11904,1190.4,0.8849402241171433,343.0016372220251,8.180651241895811,16.36130248379162,11.84061444358207,5.10368278495559,352.8863506031847,3.240485382516312e-05
11905,1190.5,0.8849695400402692,343.0026909048283,8.180320876934221,16.36064175386845,11.84046229890386,5.103352637503727,352.8863567111273,-3.523115484505013e-05
11906,1190.6,0.8849988556853986,343.0037439962178,8.179948853496331,16.35989770699267,11.84031055840039,5.103222615772089,352.88636234321,3.346468427078975e-05
11907,1190.7,0.8850281658787112,343.0047970938394,8.179626620250739,16.35925324050148,11.84015922322157,5.102878945462379,352.8863682630842,-3.567568669993193e-05
11908,1190.8,0.885057468655201,343.0058503173651,8.179265722378991,16.35853144475798,11.84000829417999,5.1027266059856,352.8863737801423,3.066298363840758e-05
11909,1190.9,0.8850867652653727,343.0069042399371,8.178934275146126,16.35786855029226,11.83985777220192,5.102386023427698,352.8863795475513,-3.854861133412157e-05
11910,1191,0.885116061119312,343.0079584113265,8.178552958179051,16.3571059163581,11.83970765795245,5.102255881054786,352.8863848747939,2.876456775258163e-05
11911,1191.1,0.8851453533849931,343.0090126894429,8.178223746426966,16.35644749285393,11.83955795208315,5.101912917396664,352.8863905516124,-3.958402793280413e-05
11912,1191.2,0.8851746478336103,343.0100668402318,8.177857387388263,16.35571477477653,11.83940865458738,5.101758108395733,352.8863958876073,2.552296654467767e-05
11913,1191.3,0.8852039418177428,343.0111205922809,8.177511325917726,16.35502265183545,11.83925976539209,5.101430846537964,352.8864014972242,-4.142106276017188e-05
11914,1191.4,0.8852332293252454,343.0121744183833,8.177139040848331,16.35427808169667,11.83911128394728,5.10128455568371,352.8864068467154,2.580159152376638e-05
11915,1191.5,0.8852625110601615,343.0132289431272,8.176795634865895,16.35359126973179,11.83896320955969,5.100954447788311,352.8864124526543,-4.171212526671297e-05
11916,1191.6,0.8852917910062624,343.0142831485626,8.176439456804099,16.3528789136082,11.83881554124405,5.100783580830365,352.8864178970875,2.470718341918143e-05
11917,1191.7,0.8853210635234501,343.0153378639674,8.176075358538158,16.35215071707632,11.83866827779068,5.100473708889655,352.8864236771957,-4.291173777115631e-05
11918,1191.8,0.8853503335018631,343.0163928735934,8.175701936259177,16.35140387251835,11.83852141791417,5.100327968049707,352.8864291879746,2.543563679768823e-05
11919,1191.9,0.8853796005147759,343.0174477738633,8.175346649013729,16.35069329802746,11.83837496013422,5.10001241384373,352.88643500944,-4.165564444047476e-05
11920,1192,0.8854088652811548,343.0185026690855,8.174983738502558,16.34996747700512,11.83822890243506,5.099852090803124,352.8864405057176,2.470233822826629e-05
11921,1192.1,0.8854381243638229,343.0195578442043,8.17462342192082,16.34924684384164,11.83808324233613,5.099541456063277,352.8864463404204,-4.11444559214047e-05
11922,1192.2,0.8854673807417834,343.0206130628853,8.17424904402354,16.34849808804708,11.83793797729277,5.09939653872892,352.8864518183795,2.484347472897497e-05
11923,1192.3,0.8854966302243056,343.0216685280232,8.173896279048645,16.34779255809729,11.83779310430229,5.099079295802282,352.8864576513003,-3.986104266928692e-05
11924,1192.4,0.8855258750489381,343.0227242355058,8.173535180629594,16.34707036125919,11.83764862009072,5.098913461498627,352.8864631947991,2.464864398721289e-05
11925,1192.5,0.8855551160463051,343.0237801507407,8.173160181063285,16.34632036212657,11.83750452120319,5.098620716597589,352.8864689973522,-3.919241458572031e-05
11926,1192.6,0.8855843590016154,343.0248362351552,8.172816618974567,16.34563323794914,11.8373608041121,5.098438479779452,352.8864747124331,2.663470319230754e-05
11927,1192.7,0.8856135988761203,343.0258918306531,8.17240809924678,16.34481619849356,11.83721746547774,5.09819119803104,352.8864804286255,-3.650342572214527e-05
11928,1192.8,0.8856428369934218,343.0269476565011,8.172103341693706,16.34420668338742,11.83707450214211,5.097960571847668,352.8864862052364,2.667179821536081e-05
11929,1192.9,0.8856720778496964,343.0280033108276,8.171679435863727,16.34335887172746,11.83693191053831,5.097728973500493,352.8864919125493,-3.696754737170238e-05
11930,1193,0.8857013230197803,343.0290586732469,8.171377489819413,16.34275497963883,11.83678968713852,5.097495660082458,352.8864977523417,2.773720316806561e-05
11931,1193.1,0.8857305696496324,343.0301136382481,8.170959424936745,16.34191884987349,11.83664782895261,5.097256213635782,352.8865034083889,-3.526569769274346e-05
11932,1193.2,0.8857598175994252,343.031168295768,8.17067772910095,16.3413554582019,11.8365063332466,5.096989743748948,352.8865092808967,2.768570727518238e-05
11933,1193.3,0.8857890623080321,343.0322228822992,8.17025501196413,16.34051002392826,11.83636519748735,5.096747933022757,352.8865149140443,-3.568243565688078e-05
11934,1193.4,0.8858183049561043,343.0332775201992,8.169967529928003,16.33993505985601,11.83622441980361,5.096482847401036,352.886520761454,2.774175194364403e-05
11935,1193.5,0.885847541499176,343.0343322799192,8.169541650819742,16.33908330163949,11.8360839979134,5.096239162900449,352.8865262807853,-3.587740125610139e-05
11936,1193.6,0.885876768457614,343.0353875811102,8.169270797926327,16.33854159585266,11.83594392975587,5.095945870171476,352.8865321536385,2.681644756297175e-05
11937,1193.7,0.8859059841888233,343.0364434750187,8.168822850163812,16.33764570032763,11.8358042134883,5.095720842548388,352.8865376948236,-3.732738391182266e-05
11938,1193.8,0.8859351896942865,343.0374997896017,8.16853684984356,16.33707369968712,11.83566484710738,5.095447412949854,352.8865435330153,2.732734563348771e-05
11939,1193.9,0.885964393348551,343.0385565005749,8.168078641202674,16.33615728240535,11.83552582812465,5.095236782686072,352.8865490447446,-3.708887008890827e-05
11940,1194,0.8859936010499161,343.0396131317714,8.16780065341092,16.33560130682184,11.83538715396851,5.094953089874235,352.8865549576934,2.629565654999055e-05
11941,1194.1,0.8860228054792599,343.0406699485135,8.167336099125832,16.33467219825167,11.83524882174566,5.09475150313469,352.8865605734956,-3.801224056676489e-05
11942,1194.2,0.8860520014436545,343.0417267717501,8.167040466497445,16.33408093299489,11.83511082830385,5.094495127209197,352.8865666276343,2.677147002483338e-05
11943,1194.3,0.8860811923540683,343.0427839855178,8.166586941973257,16.33317388394652,11.83497317028283,5.094285469178896,352.8865722669248,-3.705957666877424e-05
11944,1194.4,0.8861103801181238,343.0438414936077,8.166303679755574,16.33260735951115,11.83483584374426,5.094013176132501,352.8865782517756,2.590138496483263e-05
11945,1194.5,0.8861395668394573,343.0448988740624,8.165844537069335,16.33168907413867,11.83469884352923,5.093808466436998,352.8865839272804,-3.83994194548265e-05
11946,1194.6,0.8861687525147074,343.0459563911763,8.165539350952169,16.33107870190434,11.83456216187855,5.093567416087485,352.8865898007749,2.668320025200899e-05
11947,1194.7,0.8861979400076108,343.0470137026258,8.165099100792023,16.33019820158405,11.8344257915632,5.093344170550163,352.8865954481398,-3.826725422584332e-05
11948,1194.8,0.8862271218653565,343.0480707734419,8.164799044047854,16.32959808809571,11.83428972635785,5.093099889626931,352.8866012525035,2.734538427517919e-05
11949,1194.9,0.8862562986736241,343.0491282762262,8.164349137572612,16.32869827514523,11.83415396131258,5.092892524361914,352.88660686315,-3.618340952016297e-05
11950,1195,0.886285472937922,343.0501861958275,8.16404272297525,16.3280854459505,11.83401849188611,5.09266321096063,352.8866126371529,2.991943047980783e-05
11951,1195.1,0.8863146427565005,343.0512438361417,8.163595576782656,16.32719115356531,11.83388331392489,5.092461582776307,352.886618174147,-3.181485679881746e-05
11952,1195.2,0.8863438115150483,343.0523018185418,8.163297340256948,16.3265946805139,11.83374842329852,5.092224093409691,352.8866238414532,3.121120157878465e-05
11953,1195.3,0.8863729771509576,343.0533599123104,8.162856006866475,16.32571201373295,11.83361381612972,5.092018504810417,352.8866293875579,-3.157722512447947e-05
11954,1195.4,0.8864021405862648,343.0544178736351,8.162545840559737,16.32509168111947,11.83347948831656,5.091798951987109,352.8866351019205,3.062488758764914e-05
11955,1195.5,0.8864313011497014,343.0554759040797,8.162116960961992,16.32423392192399,11.83334543626667,5.091582229681418,352.8866407363521,-3.206642976483209e-05
11956,1195.6,0.8864604553323352,343.0565340834813,8.161815256498858,16.32363051299772,11.83321165616735,5.091351762177871,352.8866466286252,2.913386317437983e-05
11957,1195.7,0.8864896062473747,343.0575925370114,8.16138599446221,16.32277198892442,11.83307814464412,5.091130763498772,352.8866525078124,-3.4843367893167e-05
11958,1195.8,0.8865187600516259,343.0586511207425,8.161076598330299,16.3221531966606,11.83294489811572,5.090910973651412,352.8866586443576,2.765080878130988e-05
11959,1195.9,0.8865479081119698,343.0597091131274,8.160662102904929,16.32132420580986,11.83281191377673,5.09066953602165,352.8866647461147,-3.752626385988833e-05
11960,1196,0.8865770431042698,343.060767893597,8.160368650544973,16.32073730108995,11.83267919000958,5.09042539047546,352.8866710453889,2.578833222344201e-05
11961,1196.1,0.8866061646199211,343.0618275220282,8.159945706595011,16.31989141319002,11.83254672473047,5.090186188957139,352.8866772098425,-3.979690708355577e-05
11962,1196.2,0.8866352864301213,343.0628875762869,8.159635813969196,16.31927162793839,11.83241451621343,5.089959617615846,352.8866834895132,2.531439101982613e-05
11963,1196.3,0.8866643985631096,343.0639479658707,8.159216183928368,16.31843236785674,11.83228256305333,5.089715911607316,352.8866896569188,-4.067997965773174e-05
11964,1196.4,0.8866935009064932,343.0650086786182,8.158907680277695,16.31781536055539,11.83215086366176,5.089482765691182,352.886695848132,2.336369916910996e-05
11965,1196.5,0.8867225995953145,343.0660697129138,8.15849010511489,16.31698021022978,11.83201941685788,5.089235757435743,352.8867020816781,-4.162910944671694e-05
11966,1196.6,0.8867516909864755,343.0671314662099,8.158157536362138,16.31631507272428,11.83188822133046,5.089034955665198,352.886708223505,2.516052158707538e-05
11967,1196.7,0.8867807785490086,343.068193506521,8.157757161394018,16.31551432278804,11.831757276321,5.088767729114089,352.8867144851452,-4.101929248889746e-05
11968,1196.8,0.8868098583336724,343.069255839908,8.157419782508782,16.31483956501756,11.8316265810679,5.088572915994098,352.8867204482389,2.522533626070356e-05
11969,1196.9,0.8868389275252422,343.0703186877919,8.157022633764537,16.31404526752908,11.83149613513972,5.088301053097767,352.8867267350327,-4.136354878880866e-05
11970,1197,0.88686799516463,343.0713820132626,8.156660836373689,16.31332167274738,11.8313659383055,5.088139698476513,352.8867325652783,2.703615302745987e-05
11971,1197.1,0.8868970597539407,343.072445214027,8.156275460850043,16.31255092170009,11.83123599030409,5.087855402549198,352.8867388044286,-4.109845978117477e-05
11972,1197.2,0.8869261265163598,343.0735086046125,8.155914345748506,16.31182869149702,11.83110629146534,5.087695440640573,352.8867445347422,2.713962067790732e-05
11973,1197.3,0.8869551912354212,343.0745717110387,8.155539901494549,16.3110798029891,11.8309768421984,5.087399128735466,352.8867509104921,-4.171939216046638e-05
11974,1197.4,0.8869842604815299,343.0756344751609,8.155153404910932,16.31030680982187,11.83084764296966,5.087275412100764,352.8867565715045,2.853656828705198e-05
11975,1197.5,0.8870133302433294,343.0766969186824,8.154802159341639,16.30960431868328,11.83071869432296,5.086953145651288,352.8867629213281,-4.127931377251315e-05
11976,1197.6,0.8870423907755606,343.0777594928654,8.154414795476546,16.3088295909531,11.8305899967536,5.086828288644828,352.8867685311822,2.77181269208171e-05
11977,1197.7,0.8870714484082416,343.0788225089555,8.154064138611993,16.30812827722399,11.83046155081468,5.08650552382044,352.886774865384,-4.190157601868805e-05
11978,1197.8,0.8871005073021109,343.0798855992188,8.153662544779481,16.30732508955897,11.83033335663,5.086402900217468,352.8867805633785,2.982331947620764e-05
11979,1197.9,0.8871295648797431,343.0809483960254,8.153318052267092,16.30663610453419,11.83020541363087,5.08607689161548,352.8867868658552,-3.98628476308005e-05
11980,1198,0.8871586178258828,343.0820112519648,8.152924808881941,16.30584961776389,11.83007772128603,5.085966496203647,352.8867924836978,3.086754400971614e-05
11981,1198.1,0.8871876677107772,343.0830744940694,8.152573872251354,16.30514774450271,11.82995027944063,5.085648304822422,352.8867986749848,-3.98718564005307e-05
11982,1198.2,0.8872167211551369,343.0841376112176,8.15217915844365,16.3043583168873,11.82982308809106,5.085544352080078,352.8868041770845,3.251464332532095e-05
11983,1198.3,0.8872457756698483,343.0852001328603,8.151831306193255,16.30366261238651,11.82969614818153,5.085224429169844,352.8868102545533,-3.875349150739282e-05
11984,1198.4,0.8872748308814851,343.0862623924343,8.151446155383526,16.30289231076706,11.82956946070609,5.085107408300622,352.8868156839107,3.223873687741019e-05
11985,1198.5,0.8873038827134511,343.0873245494735,8.151095089253182,16.30219017850636,11.82944302677073,5.084790324092988,352.8868217395433,-3.964365255537672e-05
11986,1198.6,0.8873329283071322,343.0883870365148,8.150698399426533,16.30139679885307,11.82931684847672,5.08469102438119,352.8868271921816,3.298172113463949e-05
11987,1198.7,0.8873619674787836,343.0894499519321,8.150354469194674,16.30070893838935,11.82919092852384,5.084368906524354,352.8868333083917,-3.84394356540696e-05
11988,1198.8,0.8873909994337722,343.090513431609,8.149960585531259,16.29992117106252,11.82906526938624,5.084267715949467,352.8868388287793,3.335716430541424e-05
11989,1198.9,0.8874200265418436,343.0915772229611,8.149617733819609,16.29923546763922,11.82893987333579,5.083944120114782,352.8868449897976,-3.924618089801157e-05
11990,1199,0.8874490444166983,343.0926411512398,8.149214575089772,16.29842915017955,11.82881474229876,5.0838574854922,352.8868505367478,3.359758419829717e-05
11991,1199.1,0.8874780572852785,343.0937055568939,8.148880640474351,16.2977612809487,11.82868987779304,5.083523266898265,352.886856674302,-3.907783539069953e-05
11992,1199.2,0.8875070667776098,343.0947699128018,8.148498448711184,16.29699689742237,11.82856528119755,5.083406531323649,352.8868622004836,3.307795892215637e-05
11993,1199.3,0.8875360771345009,343.0958346714154,8.14816009903608,16.29632019807216,11.82844095402289,5.083069850065819,352.8868683694042,-4.062869248500078e-05
11994,1199.4,0.8875650904426,343.0968991308841,8.147771622759324,16.29554324551865,11.82831689745738,5.082958939870972,352.8868739025506,3.394674259826758e-05
11995,1199.5,0.8875941023649015,343.0979633259834,8.1474349712317,16.2948699424634,11.82819311297295,5.08261500369893,352.8868800489329,-4.129055427171124e-05
11996,1199.6,0.8876231016167806,343.0990277681953,8.147048250913151,16.29409650182631,11.82806960205632,5.082495398366884,352.8868854886503,3.26421085681261e-05
11997,1199.7,0.8876520979840131,343.1000926627552,8.146705481633921,16.29341096326785,11.82794636642064,5.08215558974506,352.8868915999106,-4.270280021856365e-05
11998,1199.8,0.8876810944533975,343.1011576913769,8.146309971364884,16.29261994272977,11.82782340770468,5.082046082415459,352.886896949499,3.16972861460485e-05
11999,1199.9,0.8877100962254129,343.1022223946306,8.145979500172666,16.29195900034533,11.82770072742177,5.081689581499726,352.8869029986274,-4.342062538231772e-05
12000,1200,0.887739092751666,343.1032870310326,8.145586656359662,16.29117331271933,11.82757832699915,5.081568760578269,352.8869082129084,2.929304175314229e-05
12001,1200.1,0.8877680878674656,343.1043517872736,8.145250385068262,16.29050077013652,11.82745620757189,5.081215959797284,352.8869140661,-4.501172872295456e-05
12002,1200.2,0.8877970823220948,343.1054163324432,8.144850314396322,16.28970062879265,11.82733437040306,5.081100724976867,352.8869191166179,2.753850968240101e-05
12003,1200.3,0.8878260743166824,343.1064808568823,8.144520306506635,16.28904061301327,11.82721281692368,5.08074048630116,352.8869248695955,-4.52518334315144e-05
12004,1200.4,0.8878550646312197,343.107545426346,8.144133729138989,16.28826745827798,11.82709154854024,5.080605761275642,352.8869298767855,2.662321506541332e-05
12005,1200.5,0.8878840448508135,343.1086103498487,8.143796988590173,16.28759397718035,11.82697056668445,5.080246280023834,352.8869356822924,-4.619465145339063e-05
