Time Step,flow-time,q,pcm-avg-temp,nussult-number,temp-uniformity-index,flux,htf-t-avg,flux-co
"(""Time","Step""","""flow-time""","""q""","""htf-temp-avg""","""nussult-number""","""pcm-temp-avg""","""heat-storage-rate-co""","""heat-storage-rate"""
8694,869.4000000000001,0.7848194970384428,339.8214965775426,9.394992845548513,12.46808054767689,6.072946368549413,352.8621200198631,1.796230199957449e-05
8695,869.5,0.7848610388486983,339.8225862325467,9.393626519954635,12.46785270140083,6.07204245715225,352.8621302811856,-1.087975036107025e-05
8696,869.6,0.7848985824554834,339.8237358184746,9.393574986350295,12.46757640492955,6.072132129625759,352.8621407863005,1.526831086628988e-05
8697,869.7,0.7849400948348079,339.8248259965908,9.392230047113879,12.4673488153748,6.071282088006891,352.8621511227361,7.200548836294729e-06
8698,869.8000000000001,0.7849776201166815,339.8259765297974,9.392247816929046,12.46707279870818,6.071227162713932,352.8621624155436,-1.216040812757058e-05
8699,869.9000000000001,0.7850149889278927,339.8270654430306,9.391752023780782,12.46684619348319,6.070640546991289,352.8621738603063,-2.135925311730347e-05
8700,870,0.7850520991730912,339.8281503553487,9.391082033606368,12.46662293496801,6.070290171248073,352.8621855708797,-1.099666396697785e-05
8701,870.1,0.7850891281733193,339.8292339074014,9.390528084272393,12.46640061782942,6.06977668452788,352.8621970982091,-4.177582819231418e-06
8702,870.2,0.7851298213225829,339.8303181795131,9.389252609008828,12.46617806811512,6.068938685228416,352.8622082655967,-1.480857259039681e-06
8703,870.3000000000001,0.7851671779254338,339.8314592132817,9.388978010205424,12.46590968740782,6.069189471631921,352.8622199672204,1.892306723405568e-05
8704,870.4000000000001,0.7852044622104764,339.8325468161719,9.388732169963935,12.46568483776697,6.068397949511946,352.8622319384702,-3.250030573731522e-05
8705,870.5,0.785241536976547,339.8336307351025,9.387971386434906,12.46546287064201,6.068118515050315,352.862243585194,-9.488794099787867e-06
8706,870.6,0.7852785406935211,339.8347142600988,9.387357938987606,12.46524177216987,6.067630275400019,352.8622553111709,3.717612534259729e-06
8707,870.7,0.7853155253203494,339.8357972698801,9.38659935745569,12.46502111685001,6.067314993403583,352.8622670514557,-1.126404777096468e-05
8708,870.8000000000001,0.7853524985384066,339.8368801220549,9.386024589840959,12.46480078639344,6.06678858209836,352.8622791575389,-4.211512599106015e-06
8709,870.9000000000001,0.7853894698894598,339.8379628289358,9.385484460024403,12.46458075258349,6.06633599829699,352.8622916769849,-1.888677595118793e-05
8710,871,0.7854264419691008,339.8390451835825,9.385079809667442,12.46436101253353,6.065712044631856,352.8623040360914,-4.219316237730197e-06
8711,871.1,0.78546340918234,339.8401274588953,9.384218278003877,12.46414156889006,6.065469739913003,352.8623162962791,-1.672736497759786e-06
8712,871.2,0.7855003733129182,339.8412098112276,9.383540187354415,12.46392242382397,6.064997979746217,352.8623286025148,5.974742327552462e-07
8713,871.3000000000001,0.7855373318728399,339.8422919185882,9.382962377638435,12.46370357876551,6.064558178346324,352.8623411817501,-2.036531113525086e-05
8714,871.4000000000001,0.7855742901638538,339.8433741087121,9.38254033276816,12.46348503330546,6.063940630489117,352.862353774203,-3.777242607583275e-07
8715,871.5,0.7856112493577543,339.8444560322094,9.381830049387087,12.46326678613791,6.063600558081924,352.8623664110669,-1.202958584389791e-05
8716,871.6,0.785648206464523,339.845537799896,9.381309315693507,12.4630488351914,6.063030851665946,352.8623789793099,1.024952743122753e-06
8717,871.7,0.7856851620275114,339.8466196221962,9.380578031696968,12.46283117853975,6.06271578976834,352.8623915568519,-9.988981898523264e-06
8718,871.8000000000001,0.7857221164946767,339.8477012022302,9.380051238353126,12.46261381414095,6.062147329838881,352.8624039918585,8.413066279189252e-07
8719,871.9000000000001,0.7857590712895866,339.8487824807578,9.379300853706688,12.46239674028977,6.061838089652436,352.8624164238606,-9.470564717339869e-06
8720,872,0.7857960251602151,339.8498635234152,9.378767054836528,12.46217995511322,6.061268583038002,352.8624286585244,-1.36591822297305e-06
8721,872.1,0.7858329736228841,339.8509444540126,9.378012773762753,12.46196345586416,6.060961604705868,352.862440635635,-7.676038031867449e-06
8722,872.2,0.7858699177731499,339.8520255438888,9.377261740009896,12.46174723873436,6.060533149142326,352.862452338985,3.904487111405786e-06
8723,872.3000000000001,0.7859068592318738,339.8531063239058,9.376562045174424,12.4615313000823,6.060182970209791,352.8624642504353,-1.269096213363241e-05
8724,872.4000000000001,0.78594379761676,339.8541873586506,9.376092147819394,12.46131563728095,6.059569409382597,352.8624760340902,-5.589311211195991e-06
8725,872.5,0.7859807333041812,339.8552682575469,9.375364795117296,12.46110024683543,6.059258597338341,352.8624879523775,-4.20519994204227e-06
8726,872.6,0.7860176683289828,339.8563490688421,9.374838033705897,12.46088512655797,6.058674738368766,352.8624997056616,-5.387576845983233e-06
8727,872.7,0.7860546041518455,339.8574295527505,9.374063493389134,12.4606702732236,6.058397944025891,352.8625116167365,-4.6813170229143e-07
8728,872.8000000000001,0.7860915417710804,339.8585098308174,9.373544212886648,12.46045568382373,6.057806033487804,352.8625232687823,-7.547260993057137e-06
8729,872.9000000000001,0.7861284827128971,339.8595894746795,9.372733085300505,12.46024135583714,6.057559717460781,352.8625347824538,2.552646232167888e-06
8730,873,0.7861654224557945,339.8606687588612,9.371981708026537,12.4600272858373,6.057127672983938,352.8625456666076,-6.60562935905773e-07
8731,873.1,0.7862023636078129,339.8617478704887,9.371060236909392,12.45981346996648,6.056940599787056,352.8625566035552,1.713833457372971e-06
8732,873.2,0.7862393074479055,339.8628264311371,9.37043104336672,12.45959990526365,6.056428595506457,352.862567107537,-7.76957922177246e-06
8733,873.3000000000001,0.7862762478660285,339.8639048076114,9.369602160528897,12.45938658907703,6.056193398049347,352.8625777941033,-1.399585514150203e-08
8734,873.4000000000001,0.7863131830289503,339.86498307275,9.369007218561185,12.45917351950217,6.055670538517537,352.8625880923139,-7.065834374486712e-06
8735,873.5,0.7863501136675159,339.8660613057717,9.368212739355139,12.4589606951192,6.055409137803835,352.8625986259419,-1.030359687348437e-06
8736,873.6,0.7863870372172594,339.8671398882349,9.367635835507652,12.45874811577715,6.054881612056652,352.8626088609146,-4.917651296842962e-06
8737,873.7,0.7864239566129262,339.8682184383696,9.366861447151473,12.45853578400099,6.054607756857561,352.8626193340107,-2.382458429650569e-06
8738,873.8000000000001,0.7864608749961775,339.869297077755,9.366286887813104,12.45832370157999,6.054089053642095,352.8626296038071,-2.209548780385262e-06
8739,873.9000000000001,0.7864977907646544,339.870375557125,9.365516108548594,12.45811187134192,6.053806991250914,352.8626400621933,-3.338917051287638e-06
8740,874,0.7865347064086841,339.8714538397452,9.36495085965346,12.45790029604757,6.053280981495883,352.8626504215985,-1.475593859545654e-06
8741,874.1,0.7865716182260952,339.8725318542028,9.364176931567536,12.45768897945897,6.053003873422268,352.8626609994481,-3.182086679487384e-06
8742,874.2,0.7866085257418035,339.8736101972968,9.363613163830976,12.45747792551244,6.052479269315542,352.8626714624675,-1.426748463373428e-06
8743,874.3000000000001,0.7866454296666054,339.8746883142846,9.362851393528818,12.45726713602436,6.052190491143229,352.8626821920047,-2.62258719274655e-06
8744,874.4000000000001,0.7866823321589616,339.875766600777,9.362287061117339,12.45705661370838,6.051660528724768,352.8626928108127,-2.89827231103601e-06
8745,874.5,0.7867192295693793,339.8768445602053,9.36152453278341,12.4568463607935,6.051380653652103,352.862703771781,-1.045859402637461e-06
8746,874.6,0.7867561238898549,339.8779227279989,9.360957618807591,12.45663637958773,6.050851873192058,352.8627145446902,-4.903808632050755e-06
8747,874.7,0.786793015889493,339.8790007410282,9.360195419247354,12.45642667174732,6.050571719467392,352.8627256844018,-6.5715355290763e-07
8748,874.8000000000001,0.7868299047470129,339.8800787783886,9.35963242604357,12.45621723838132,6.050041528149919,352.8627366238735,-5.01367096905625e-06
8749,874.9000000000001,0.7868667911016539,339.8811567645176,9.358872647193371,12.45600808110527,6.049762679782727,352.8627478533509,2.617872087995465e-07
8750,875,0.786903677266852,339.8822347262509,9.358307326458332,12.4557991987268,6.049229434981317,352.8627589323411,-5.972385922703438e-06
8751,875.1,0.7869405583765696,339.8833124620813,9.357557198908715,12.45559058955229,6.048944635038144,352.8627702919887,8.472899377665044e-07
8752,875.2,0.7869774408948647,339.8843901076399,9.357002858679916,12.45538225189262,6.04839329623713,352.8627814976202,-7.246844373476335e-06
8753,875.3000000000001,0.7870143197696006,339.8854677503024,9.356247149465384,12.45517418400833,6.048112127409368,352.8627929797569,8.642303974681909e-07
8754,875.4000000000001,0.7870512008894828,339.8865451981072,9.355681886234294,12.45496638395884,6.047573161006751,352.8628042427842,-6.27195514990575e-06
8755,875.5,0.7870880815678121,339.8876220528167,9.354940159285059,12.45475884818466,6.047274955746079,352.8628160623999,1.189505415055692e-06
8756,875.6,0.7871249549639414,339.888699189138,9.354591436588501,12.45455157299807,6.046581687040002,352.8628278547403,-1.542298386780772e-05
8757,875.7,0.7871618192437987,339.8897762639223,9.354007555186239,12.4543445539201,6.046191151355375,352.8628401619762,1.360827386776009e-06
8758,875.8000000000001,0.7871986821173915,339.890853670655,9.353562573811876,12.45413778570729,6.045558189217143,352.8628522157647,-8.317568370053152e-06
8759,875.9000000000001,0.7872355404881148,339.8919310940801,9.352892220687673,12.45393126547378,6.045203348575161,352.862864686534,2.255801846651195e-06
8760,876,0.7872723945910779,339.8930087219325,9.352367151585595,12.45372498906334,6.044621958388387,352.8628767266779,-4.852304192226597e-06
8761,876.1,0.7873092444488757,339.89408639769,9.351644290380721,12.45351895319293,6.044293466521484,352.8628888345522,1.539146940565672e-06
8762,876.2,0.7873460974056025,339.8951637172519,9.350876050999165,12.45331315459622,6.043873104632594,352.8629001848827,2.90867298069486e-06
8763,876.3000000000001,0.7873829499195401,339.8962406965646,9.34999864580436,12.45310758944164,6.043631917467537,352.8629117240692,2.051788838386415e-06
8764,876.4000000000001,0.7874198018510622,339.8973175471672,9.34935169890081,12.45290225374139,6.043115476839811,352.8629226835003,-7.081147291643219e-06
8765,876.5,0.7874566506570481,339.8983942266927,9.348557063116397,12.45269714382754,6.04283613791439,352.8629338813761,5.346551823492973e-07
8766,876.6,0.7874934954223906,339.8994706786092,9.347954627060274,12.45249225552768,6.042298382345796,352.8629446292553,-6.823269549371958e-06
8767,876.7,0.7875303376986258,339.9005473219559,9.347199594534178,12.45228758589266,6.041988656436075,352.862955692021,8.129343527230048e-07
8768,876.8000000000001,0.7875671798173968,339.9016236967773,9.346624916004707,12.45208313103412,6.041426769621645,352.8629663627118,-8.860383545972184e-06
8769,876.9000000000001,0.7876040199285137,339.9026997762551,9.345859139369798,12.45187888816195,6.041137873521736,352.8629773191007,3.98774536414237e-06
8770,877,0.7876408559776936,339.9037758105213,9.345272322475683,12.45167485498432,6.040582712804046,352.8629881328352,-1.029370797667184e-05
8771,877.1,0.7876776868522046,339.9048521874828,9.344711236783665,12.45147103013071,6.040163236862238,352.8629996062189,-1.22427002491321e-06
8772,877.2,0.7877145141218578,339.9059285538337,9.344307363201404,12.45126741237662,6.039492083101552,352.8630108603476,-1.51694218493148e-05
8773,877.3000000000001,0.7877513390928034,339.9070049331143,9.343627303238836,12.45106400145347,6.039170316179769,352.8630225949877,8.650598709358803e-06
8774,877.4000000000001,0.7877881666191815,339.9080809331787,9.343122960620331,12.45086079339998,6.038565322442977,352.8630337334056,-1.347545008290041e-05
8775,877.5,0.7878249954471296,339.9091564955826,9.342191282037575,12.45065778899866,6.038413489449385,352.8630452480696,1.736199637480951e-05
8776,877.6,0.7878618190876726,339.9102319690545,9.341718864093059,12.45045499027326,6.037769998741183,352.8630565192761,-2.211372942628742e-05
8777,877.7,0.7878986389219921,339.9113075644942,9.341038434274731,12.45025239891168,6.037472158176527,352.8630678520293,9.486626655785813e-06
8778,877.8000000000001,0.7879354564591499,339.912382820925,9.340300837743582,12.4500500164435,6.037025178455651,352.8630786317403,-6.813832964525091e-06
8779,877.9000000000001,0.7879722724563001,339.9134580918202,9.339412469757457,12.44984784292565,6.03684605752859,352.8630895212485,1.084961173258847e-05
8780,878,0.7880090906784186,339.9145330847686,9.338779091285758,12.44964587656828,6.036324473036299,352.8631001070685,-1.542889815375759e-05
8781,878.1,0.7880459050896292,339.9156078981297,9.33796302530704,12.44944411472811,6.036116839055264,352.8631109490415,9.085752844306683e-06
8782,878.2,0.7880827178967944,339.9166827401775,9.337368554559154,12.44924255494928,6.035588092512195,352.8631215162686,-1.359279959078918e-05
8783,878.3000000000001,0.788119531969272,339.9177572752085,9.336602287044725,12.44904119645844,6.035339492453439,352.8631325163585,7.024015925338745e-06
8784,878.4000000000001,0.7881563391417857,339.9188314499622,9.336019345294162,12.44884003913736,6.034809298007232,352.863143189323,-1.251415582359527e-05
8785,878.5,0.7881931425323158,339.9199061156873,9.335248998187021,12.4486390837141,6.034568874507046,352.8631543712901,6.856910707675468e-06
8786,878.6,0.7882299478944842,339.9209804634263,9.334673865227051,12.44843833160181,6.034040934038686,352.863165292597,-1.108848714359567e-05
8787,878.7,0.7882667494328901,339.922054803173,9.333929682558761,12.44823778507757,6.033777306064321,352.8631767084851,3.744501217539664e-06
8788,878.8000000000001,0.7883035505296354,339.9231289293696,9.333355852095107,12.44803744703179,6.033253530072766,352.8631878762257,-8.840404874810304e-06
8789,878.9000000000001,0.7883403462830353,339.9242028345082,9.332608315070772,12.4478373201329,6.032992913069113,352.8631994715013,3.975102281117415e-06
8790,879,0.788377138214662,339.9252770911111,9.332046102931734,12.44763740690103,6.032457695368253,352.8632111185993,-1.038237329886726e-05
8791,879.1,0.7884139266496899,339.9263511220982,9.331525700811859,12.44743770981965,6.032045473727838,352.8632234330727,-3.22447447853591e-06
8792,879.2,0.7884507086169624,339.9274255741342,9.33112896060257,12.44723823121921,6.031398174999635,352.8632356270817,-1.245093045820767e-05
8793,879.3000000000001,0.7884874893233348,339.9284999182786,9.330426494391659,12.44703897449362,6.031116491274185,352.8632482841966,8.325919295337769e-06
8794,879.4000000000001,0.7885242677816433,339.9295741708532,9.32992887009477,12.44683993936767,6.030521660160362,352.8632606863962,-1.226495686079687e-05
8795,879.5,0.7885610428625647,339.9306482624642,9.329213828078936,12.44664112668736,6.030237551999852,352.8632734880056,8.568446904000382e-06
8796,879.6,0.7885978175541393,339.9317222290623,9.328710076949946,12.44644253814226,6.029634670647278,352.8632859240788,-1.556233221311487e-05
8797,879.7,0.788634583898416,339.9327962606317,9.327979965590355,12.44624417546588,6.029364654687649,352.8632987086523,1.063418840363539e-05
8798,879.8000000000001,0.788671346914349,339.9338705054005,9.327451435505083,12.44604603968506,6.028771518403548,352.8633108253583,-1.569796172873339e-05
8799,879.9000000000001,0.7887081109880864,339.9349445087618,9.326531971978406,12.44584812988112,6.028615804333425,352.863322969679,1.568237122917537e-05
8800,880,0.7887448730048023,339.9360182398285,9.32585013902993,12.44565044440801,6.02811398129716,352.863334461582,-1.317444936610457e-05
8801,880.1,0.7887816299354766,339.9370922504403,9.325027604632952,12.44545298071109,6.027884270939949,352.8633461578045,7.918120283001429e-06
8802,880.2,0.7888183777993029,339.9381663229997,9.324425242665022,12.44525573449856,6.027335636132837,352.8633573485342,-1.455072434275451e-05
8803,880.3000000000001,0.7888551229395184,339.9392406226726,9.323662263854313,12.44505870056807,6.027061717191324,352.8633687713281,6.521688551863747e-06
8804,880.4000000000001,0.7888918674198222,339.9403147495872,9.32310641742005,12.44486187366077,6.026476323428727,352.8633797745136,-1.341850179681359e-05
8805,880.5,0.788928609942352,339.9413888788266,9.322352848561779,12.44466524704179,6.026192681985627,352.863391011098,5.464855557413273e-06
8806,880.6,0.7889653471643382,339.9424628400833,9.32178965658256,12.44446881328301,6.025618284842844,352.8634019145654,-1.015025321926544e-05
8807,880.7,0.7890020800850375,339.9435369503541,9.321053666639994,12.44427256442313,6.025310125460981,352.8634130672708,3.573648633903304e-06
8808,880.8000000000001,0.7890388124602736,339.9446109642962,9.320491757207677,12.44407649180636,6.024735116818141,352.8634238518683,-9.301251353122097e-06
8809,880.9000000000001,0.7890755404032967,339.9456848837877,9.319740718535424,12.44388058632319,6.024437830697301,352.8634348951844,3.730310862870567e-06
8810,881,0.7891122620888007,339.9467588772754,9.319172190529397,12.44368483788413,6.023869139708435,352.863445509453,-8.604243395105016e-06
8811,881.1,0.7891489840737876,339.9478327757332,9.318437566765262,12.44348923623068,6.023551615896565,352.8634564441168,1.177050769740617e-06
8812,881.2,0.7891857036507317,339.9489063711637,9.317864168163375,12.44329377102005,6.022995361832807,352.8634669238459,-6.673300148030137e-06
8813,881.3000000000001,0.7892224224708556,339.9499800025436,9.31712650638246,12.44309843338701,6.02268076453109,352.8634780602448,1.092244551692545e-06
8814,881.4000000000001,0.7892591423227587,339.9510534156211,9.316763578245498,12.44290321446695,6.021988897062121,352.8634889925727,-1.591291722657928e-05
8815,881.5,0.7892958628615344,339.9521264651361,9.316166251956393,12.44270810645837,6.02160011808679,352.8635004554478,2.601281535064004e-06
8816,881.6,0.7893325839325437,339.9531992310501,9.315710064969611,12.44251310257034,6.020967058961542,352.8635113374513,-9.828540765255411e-06
8817,881.7,0.7893693046511999,339.9542717278163,9.314791770502486,12.44231819660213,6.02079568855767,352.8635223012446,1.372476840622028e-05
8818,881.8000000000001,0.7894060210375616,339.9553442029917,9.314104511339956,12.44212338247833,6.020306200411488,352.8635329953603,-8.443788611423031e-06
8819,881.9000000000001,0.7894427364312323,339.9564164801001,9.31349179599535,12.44192865459684,6.019928490151317,352.8635439191041,-3.076343799257586e-06
8820,882,0.7894794484043807,339.9574886431008,9.31283227897698,12.44173400754879,6.01944549744004,352.8635545977095,-5.555588554528867e-06
8821,882.1,0.7895161526728151,339.9585612620584,9.312204667878413,12.44153943743901,6.019087775556899,352.8635658136437,-6.1657385064251e-07
8822,882.2,0.7895528596573984,339.9596336096288,9.311750571101262,12.44134494133124,6.018472093907617,352.8635767067086,-1.363822320676888e-05
8823,882.3000000000001,0.7895895711146155,339.9607054173513,9.31104895078918,12.44115051648199,6.018176038741846,352.8635881139357,7.28678482975198e-06
8824,882.4000000000001,0.7896262827054102,339.9617767730799,9.310519658608923,12.4409561615758,6.017604794891421,352.8635992195003,-1.285106128534608e-05
8825,882.5,0.7896629881032151,339.9628480305822,9.309820059205709,12.440761879732,6.017311897574997,352.8636108140144,6.109165006762396e-06
8826,882.6,0.7896996917366347,339.9639193862081,9.309270750480865,12.44056766908834,6.016764969960239,352.8636220701279,-1.172026370799273e-05
8827,882.7,0.7897363939232483,339.9649906296797,9.308532220749457,12.44037352892642,6.01650161721232,352.8636337741423,6.837031792272796e-06
8828,882.8000000000001,0.7897730947175489,339.9660617950959,9.307986876369501,12.44017945991337,6.015953669731807,352.8636451568751,-1.128041397269186e-05
8829,882.9000000000001,0.7898097970641588,339.9671326331722,9.307240816266543,12.43998546330183,6.01569953403386,352.8636568715182,5.21781210949257e-06
8830,883,0.7898464977762761,339.9682030444636,9.30668938329014,12.43979154004975,6.015161480869955,352.8636682677609,-9.756335813015937e-06
8831,883.1,0.7898831947416436,339.9692734435526,9.305963366791973,12.43959769073551,6.014888536814563,352.8636800682016,3.067353381958071e-06
8832,883.2,0.7899198904790091,339.9703437115145,9.305418596228176,12.43940391608377,6.014348873893768,352.8636914829334,-8.858244685328032e-06
8833,883.3000000000001,0.7899565815521581,339.9714138591827,9.304672431632548,12.43921021667532,6.014090134478579,352.8637033394205,3.638881739931321e-06
8834,883.4000000000001,0.7899932622691931,339.9724844207391,9.304136856256545,12.43901659216566,6.013543372101787,352.8637145274432,-9.880105507953374e-06
8835,883.5,0.790029938149323,339.9735550858358,9.303188412466081,12.43882304223013,6.013417458098964,352.8637258554791,1.145839181582176e-05
8836,883.6,0.7900666066443612,339.9746261921483,9.302489463352819,12.43862956654054,6.012960971653277,352.8637366455873,-9.187842279878566e-06
8837,883.7,0.7901032757995153,339.9756971802207,9.301662009644694,12.43843616376373,6.012750467259638,352.8637476628753,3.220951338533951e-06
8838,883.8000000000001,0.7901399428966125,339.97676788292,9.301050530623051,12.43824283138716,6.012243352621701,352.8637582711203,-1.140209374916878e-05
8839,883.9000000000001,0.7901766104502456,339.9778384556707,9.300287789653028,12.43804956625233,6.011985923502097,352.8637692402251,3.061026006001555e-06
8840,884,0.7902132801850541,339.978908638691,9.299729957071095,12.43785636461962,6.011432571322316,352.8637798688399,-1.343817596666241e-05
8841,884.1,0.7902499488543759,339.9799785936889,9.29897604144999,12.4376632217986,6.011173034813967,352.8637908400398,4.859328895712167e-06
8842,884.2,0.7902866087823472,339.9810486875182,9.298422594438033,12.43747018473031,6.010608644655196,352.8638015086118,-1.374485285410287e-05
8843,884.3000000000001,0.7903232677390614,339.9821188750901,9.297679258348527,12.43727720776064,6.010336180019542,352.8638125751007,5.314560538316471e-06
8844,884.4000000000001,0.7903599213810376,339.9831890942008,9.297138407719299,12.43708426948295,6.009756508223274,352.8638233108483,-1.464859136746099e-05
8845,884.5,0.7903965726719522,339.9842592007877,9.296393324797336,12.43689135821601,6.009489627421114,352.8638344106344,7.099082826478309e-06
8846,884.6,0.7904332212505341,339.9853293153102,9.295841306598474,12.43669846684113,6.008914237232382,352.8638451833662,-1.478393134846101e-05
8847,884.7,0.7904698633457077,339.9863995384211,9.295097062456762,12.43650558844396,6.008640914335245,352.8638563329833,7.406926823882998e-06
8848,884.8000000000001,0.7905065020814657,339.9874698460921,9.294558017834191,12.43631271575227,6.008051774826205,352.8638670759242,-1.626175471169944e-05
8849,884.9000000000001,0.7905431347465698,339.9885403187452,9.293824332633021,12.43611984170632,6.007772273177229,352.8638782627142,8.385106782249352e-06
8850,885,0.7905797654653691,339.989610637161,9.293277457699773,12.43592695620764,6.007189468162204,352.8638889522301,-1.586312613177654e-05
8851,885.1,0.7906163952875269,339.9906809198478,9.292547013126461,12.43573404894182,6.006898617289893,352.8639003820792,7.338984485016908e-06
8852,885.2,0.7906530224362454,339.9917510665462,9.292218212431553,12.43554110927729,6.006168672930629,352.8639116101638,-2.30328157435622e-05
8853,885.3000000000001,0.7906896497599262,339.9928210681189,9.291622909544245,12.43534812691882,6.005798692135941,352.8639233802031,6.023239833119476e-06
8854,885.4000000000001,0.790726278966157,339.9938907770687,9.291169671425665,12.43515509185491,6.005158719477281,352.8639348244336,-1.379194208261936e-05
8855,885.5,0.7907629054619825,339.9949601409834,9.290513141853479,12.43496199407404,6.004810125086513,352.8639466989264,4.860227994285538e-06
8856,885.6,0.7907995262632178,339.9960298776629,9.2900107186365,12.43476882298475,6.004203900771323,352.8639581732901,-1.148819838725501e-05
8857,885.7,0.7908361496491961,339.9970991797995,9.289302474480177,12.43457556858069,6.003887103563624,352.8639699427652,4.420182369457848e-06
8858,885.8000000000001,0.7908727736589739,339.9981681960449,9.288748049102256,12.43438222139202,6.003321129647043,352.8639808934864,-9.919624669230132e-06
8859,885.9000000000001,0.7909093943779281,339.9992367875092,9.287820865124379,12.43418877177395,6.003146734409743,352.8639918621115,1.128619926227259e-05
8860,886,0.7909460103885879,340.0003054487997,9.287114979732818,12.4339952101156,6.002671451638847,352.8640021067407,-1.01447700959767e-05
8861,886.1,0.7909826240246285,340.0013741203776,9.286298142807112,12.43380152655914,6.002427525352282,352.8640128665918,3.648739069106455e-06
8862,886.2,0.7910192362224787,340.002442751557,9.285893579451109,12.43360771193253,6.001769478291823,352.8640232981159,-2.047459976406429e-05
8863,886.3000000000001,0.7910558490448908,340.0035111329624,9.285274016717381,12.43341375945077,6.001410368548132,352.8640342674632,3.942176491023019e-06
8864,886.4000000000001,0.7910924588488463,340.0045791729951,9.284789729712941,12.43321966289196,6.000809846585588,352.8640448315076,-1.328602542294277e-05
8865,886.5,0.7911290680975582,340.0056472432738,9.284099790633006,12.43302542060022,6.000497375278242,352.864055869866,6.546467091084196e-06
8866,886.6,0.7911656760307745,340.006715078394,9.283558729528536,12.43283102890407,5.999936220381778,352.8640664986509,-1.327670645512313e-05
8867,886.7,0.791202282038178,340.0077827693195,9.282845412761334,12.43263648425468,5.99964816238688,352.8640775826711,7.514899042604384e-06
8868,886.8000000000001,0.79123888386776,340.0088502870641,9.282306246353572,12.43244178434079,5.9990879354644,352.8640881798233,-1.419399462143645e-05
8869,886.9000000000001,0.7912754847511081,340.0099179129991,9.281576498512198,12.43224692838374,5.998822427026147,352.8640992363863,8.329785948113511e-06
8870,887,0.7913120815289355,340.0109854655948,9.281039409009454,12.43205191771117,5.998268482093964,352.8641098336524,-1.475010221607675e-05
8871,887.1,0.7913486760648826,340.0120531137938,9.280313485213938,12.43185675930155,5.998000778001446,352.8641209031284,7.941237459618833e-06
8872,887.2,0.7913852676104802,340.0131208092203,9.279770904091427,12.43166145387249,5.997453560635762,352.8641314785961,-1.515377005567586e-05
8873,887.3000000000001,0.7914218595706415,340.0141881500912,9.279018654958211,12.4314660007235,5.997211272923769,352.8641424981165,9.346803460985598e-06
8874,887.4000000000001,0.791458450542487,340.015255186831,9.278442634273842,12.43127040046568,5.996693118560441,352.8641530486846,-1.424087173607091e-05
8875,887.5,0.7914950439596102,340.0163219498599,9.277704152323194,12.43107465438854,5.996437493827981,352.8641641555234,6.256173207042082e-06
8876,887.6,0.7915316356974994,340.0173885224332,9.277163916902971,12.43087876531694,5.995899850327547,352.864174860915,-1.456795051080206e-05
8877,887.7,0.791568216997278,340.0184550854732,9.276457539915853,12.43068273676248,5.995628258295106,352.8641860842565,3.792448493911138e-06
8878,887.8000000000001,0.791604793122143,340.0195219634739,9.275908141425134,12.43048657215388,5.995105229982675,352.8641969548476,-1.211181371552073e-05
8879,887.9000000000001,0.7916413686300631,340.0205888751626,9.275186512996466,12.43029027580042,5.994840170357064,352.8642083069146,2.049015109584218e-06
8880,888,0.7916779413124111,340.021655561726,9.274628084196802,12.4300938518612,5.994324850763574,352.8642192809538,-9.634460997887118e-06
8881,888.1,0.7917145050468484,340.0227225958017,9.273885852678202,12.42989730353795,5.994070781083829,352.8642307296099,-4.287148769321902e-08
8882,888.2,0.7917510657974453,340.0237899061986,9.27335965867664,12.42970063344606,5.993539066358481,352.8642418713457,-9.93862853704286e-06
8883,888.3000000000001,0.7917876267824233,340.0248570301196,9.272643879149223,12.42950384407168,5.993264964004451,352.8642534812752,-9.499477915397847e-08
8884,888.4000000000001,0.7918241840128006,340.0259239751909,9.272093976900472,12.42930693841279,5.992745415120297,352.8642647466878,-8.353544040495819e-06
8885,888.5,0.7918607425682579,340.0269907021934,9.27135899433463,12.42910991960508,5.992484761566052,352.8642764913404,1.411972383458249e-06
8886,888.6,0.7918973013176522,340.0280573577718,9.270816354542374,12.42891278954517,5.991955950572306,352.8642878536388,-9.545834695146027e-06
8887,888.7,0.7919338611363228,340.0291235112526,9.27008784532959,12.42871555018655,5.99168684309528,352.8642997279229,2.162811279404764e-06
8888,888.8000000000001,0.7919704166833892,340.0301896049252,9.269557562632547,12.42851820202691,5.991145825461464,352.8643112958177,-1.00402767477803e-05
8889,888.9000000000001,0.7920069725418353,340.0312556013513,9.268848583395847,12.42832074567049,5.990868273791264,352.864323277809,2.971268653340076e-06
8890,889,0.7920435303847181,340.0323211912904,9.268316001254103,12.4281231809734,5.990323733325401,352.8643349058171,-1.018234225913517e-05
8891,889.1,0.7920800873283564,340.0333864725567,9.267581061887295,12.42792550702359,5.990062332644566,352.8643469958982,5.231263516591866e-06
8892,889.2,0.7921166416049715,340.0344518704196,9.267081040609005,12.42772772249974,5.989487311090405,352.8643587516484,-1.201834344133346e-05
8893,889.3000000000001,0.7921531916905333,340.0355170594834,9.266352748603934,12.42752982511089,5.989224499366372,352.8643708600302,6.288102897045178e-06
8894,889.4000000000001,0.7921897402861096,340.0365822939788,9.265832937155754,12.42733181212799,5.988658874794917,352.8643825814216,-1.110356516598188e-05
