Time Step,flow-time,area-q,pcm-avg-temp,temp-uniformity-index,heat-storage-rate,heat-storage-rate-comb,heat-storage-rate-shadows,htf-avg-temp
"(""Time","Step""","""flow-time""","""q""","""pcm-temp-avg""","""temp-uniformity-index""","""heat-stoarge-rate""","""heat-storage-comb""","""heat-storage-rate-shadows"""
2516,251.6,0.9874740774777796,344.1201139415081,6.373776157597335,125.4500852797903,0.01886037701205456,-125.4312249027782,350.0782143183709
2517,251.7,0.9875306025152712,344.1276799066802,6.371647827631009,125.3423155829104,0.01884579958407517,-125.3234697833263,350.0807027991038
2518,251.8,0.9875869290144622,344.1352455179257,6.369518216378701,125.2346123796951,0.01883247280153011,-125.2157799068936,350.0831898347521
2519,251.9,0.9876430758965945,344.142809171949,6.367388331722481,125.1269786202872,0.01881946299568771,-125.1081591572915,350.0856754274208
2520,252,0.9876990327661008,344.1503713746907,6.365248699737846,125.019412093158,0.01880734952188146,-125.0006047436361,350.0881595799063
2521,252.1,0.9877548141670117,344.157931636019,6.363109509559688,124.911912955695,0.01879420381403385,-124.893118751881,350.0906422939525
2522,252.2,0.9878104454526435,344.1654880738865,6.36097259653182,124.804478460118,0.01877687421080054,-124.7857015859072,350.0931235704862
2523,252.3,0.9878659228504054,344.1730409066206,6.358836644836312,124.6971143848348,0.01876034905591872,-124.6783540357789,350.0956034105757
2524,252.4,0.9879212248553744,344.1805919124113,6.356700028794857,124.5898199679876,0.018746485523498,-124.5710734824641,350.0980818152819
2525,252.5,0.9879763266071567,344.1881428728402,6.354563640931393,124.4825932707405,0.01873201706981842,-124.4638612536707,350.100558786545
2526,252.6,0.9880312747458013,344.1956903275964,6.352426841409017,124.3754337535058,0.01871877263689559,-124.356714980869,350.1030343259186
2527,252.7,0.988086044254576,344.2032358927622,6.350287106943184,124.2683439741153,0.01870737417778123,-124.2496365999375,350.1055084343284
2528,252.8,0.9881406500538112,344.2107787018725,6.348143427252774,124.161319081758,0.0186941639036835,-124.1426249178543,350.1079811148844
2529,252.9,0.9881951078009988,344.2183177400768,6.345995584765085,124.0543577516061,0.01868031810800641,-124.0356774334981,350.1104523693828
2530,253,0.9882494153403705,344.2258533503297,6.343844135873421,123.9474634705002,0.01866453770027388,-123.9287989327999,350.1129222003435
2531,253.1,0.9883035468640752,344.2333874563611,6.341687679056269,123.8406310899681,0.01865126943280337,-123.8219798205353,350.1153906105896
2532,253.2,0.9883574982372147,344.2409202973437,6.339529449126526,123.7338677810478,0.01863792649152973,-123.7152298545563,350.1178576030462
2533,253.3,0.9884113016516113,344.2484494390131,6.337366258422876,123.62716670117,0.01862166423079614,-123.6085450369392,350.1203231778019
2534,253.4,0.9884649724981345,344.2559742118273,6.335198721475603,123.5205424518422,0.01860752477983496,-123.5019349270624,350.122787335832
2535,253.5,0.9885184913826086,344.2634959786389,6.333029056573091,123.4139871995747,0.01859817041986034,-123.3953890291549,350.1252500776937
2536,253.6,0.9885718539615896,344.2710150496582,6.330859998796761,123.307496354983,0.01858705325639676,-123.2889093017266,350.1277114048725
2537,253.7,0.9886250574071147,344.2785317516974,6.328676865831751,123.2010707832347,0.01857303385128173,-123.1824977493834,350.1301713173305
2538,253.8,0.9886780435456326,344.2860499777921,6.326486350747064,123.0947140525176,0.01856313398831766,-123.0761509185293,350.1326298153904
2539,253.9,0.9887308692941235,344.2935654996939,6.324298523765303,122.9884213881232,0.01854905430186271,-122.9698723338214,350.1350869023722
2540,254,0.9887835207424173,344.3010790245199,6.322116517605587,122.882187582459,0.01853700059428753,-122.8636505818647,350.1375425801488
2541,254.1,0.9888360081186846,344.3085899305818,6.319937997935041,122.7760238409693,0.01852337211107624,-122.7575004688582,350.1399968515724
2542,254.2,0.9888883221460315,344.3160991437865,6.317761501188545,122.6699206741914,0.01850835530501982,-122.6514123188864,350.1424497184294
2543,254.3,0.9889404611229372,344.3236065439495,6.315585031476033,122.5638843059972,0.01849419114219231,-122.545390114855,350.1449011845694
2544,254.4,0.9889924465840495,344.3311106962186,6.313408146663017,122.4579112965693,0.01848152813367943,-122.4394297684357,350.1473512529131
2545,254.5,0.9890442512092511,344.3386132602749,6.311230345624171,122.3520046950329,0.01846771795486468,-122.333536977078,350.1497999261352
2546,254.6,0.9890958768833354,344.3461142951369,6.309051559946311,122.2461632518937,0.01845218639926749,-122.2277110654944,350.1522472047162
2547,254.7,0.9891473510926719,344.3536118593794,6.306871722593337,122.1403912230693,0.01843991111061616,-122.1219513119587,350.1546930891751
2548,254.8,0.9891986670360068,344.3611065434544,6.304690728505623,122.0346866357759,0.01842930889620309,-122.0162573268797,350.157137580301
2549,254.9,0.9892498357380284,344.3685978599547,6.302508531148035,121.9290452153648,0.01841577786023674,-121.9106294375046,350.1595806803008
2550,255,0.9893008254613992,344.3760876963593,6.300324704684606,121.8234653910594,0.01840322163732822,-121.805062169422,350.1620223901176
2551,255.1,0.9893516433274064,344.3835758304346,6.29813935737326,121.7179533818384,0.0183907803260448,-121.6995626015123,350.164462710419
2552,255.2,0.9894022894537676,344.3910621498692,6.295952827291587,121.6125086230552,0.01837786147099685,-121.5941307615842,350.1669016409207
2553,255.3,0.9894527778926191,344.3985456290328,6.293764978585061,121.5071290928551,0.01836305790961834,-121.4887660349455,350.1693391820622
2554,255.4,0.989503106557715,344.4060265486826,6.291575852167496,121.4018142861415,0.01834902726301735,-121.3834652588785,350.1717753348375
2555,255.5,0.9895532814423784,344.4135045485205,6.289384660694883,121.2965633783984,0.01833509305564274,-121.2782282853427,350.1742100988799
2556,255.6,0.9896033140647986,344.4209787267993,6.287191109050643,121.1913822236204,0.0183243935682329,-121.1730578300522,350.176643475161
2557,255.7,0.9896531960255681,344.4284500016877,6.284994613245654,121.0862648381499,0.01831110592836183,-121.0679537322215,350.1790754641746
2558,255.8,0.9897028958379414,344.4359204787367,6.2827963852516,120.9812127527238,0.01829947490691808,-120.9629132778169,350.1815060667552
2559,255.9,0.9897524384626102,344.4433883668509,6.280596404534393,120.8762246154224,0.01828578366213396,-120.8579388317603,350.1839352831798
2560,256,0.9898018353436584,344.450853038656,6.278394292806394,120.7713016557343,0.0182713965739616,-120.7530302591603,350.1863631144437
2561,256.1,0.9898510725894671,344.458315238589,6.276189637672762,120.6664435563339,0.0182593537833533,-120.6481842025506,350.1887895611876
2562,256.2,0.9899001487233851,344.4657752083591,6.273982750397836,120.5616504114421,0.01824722247876931,-120.5434031889633,350.1912146245656
2563,256.3,0.9899490824173774,344.4732315521969,6.2717742677853,120.4569178940394,0.01823529857414208,-120.4386825954653,350.1936383064207
2564,256.4,0.9899978494397697,344.4806861315877,6.269561036106386,120.3522508786812,0.0182224959018793,-120.3340283827794,350.1960606081337
2565,256.5,0.9900464650402397,344.4881377394474,6.267345195874202,120.2476462406352,0.01820880814777137,-120.2294374324874,350.1984815320092
2566,256.6,0.9900949147686581,344.495587666896,6.26512770765795,120.1431049889616,0.01819827173257416,-120.124906717229,350.2009010801052
2567,256.7,0.9901432066947875,344.5030352570187,6.262909580486275,120.0386186676221,0.01818318100484984,-120.0204354866172,350.2033192552933
2568,256.8,0.9901913310893874,344.5104809930223,6.260691261707533,119.9342057537957,0.01817045959426267,-119.9160352942014,350.2057360602312
2569,256.9,0.9902392995624597,344.5179240828289,6.258472663701474,119.8298541610949,0.0181572373612191,-119.8116969237336,350.2081514984512
2570,257,0.9902871301930871,344.5253633069203,6.256253358680499,119.7255602312313,0.01814504066676914,-119.7074151905646,350.2105655720403
2571,257.1,0.9903347853492765,344.532801453043,6.254032917061782,119.6213286240867,0.01813024887730741,-119.6031983752094,350.212978284305
2572,257.2,0.9903822849967668,344.5402369242586,6.251810966195426,119.5171567609263,0.0181168609183624,-119.499039900008,350.2153896371644
2573,257.3,0.9904296370906603,344.5476691270596,6.2495876011272,119.4130486184282,0.01809859928861357,-119.3949500191396,350.2177996326014
2574,257.4,0.9904768347745013,344.5550987949608,6.247362686594761,119.3090024190975,0.01808074946261762,-119.2909216696348,350.2202082725745
2575,257.5,0.9905238802220235,344.5625257517924,6.245136343776647,119.2050198944962,0.01806433683363728,-119.1869555576626,350.2226155578313
2576,257.6,0.9905707702003721,344.5699501747047,6.242908668992295,119.101105603833,0.01804937816508279,-119.0830562256679,350.2250214883819
2577,257.7,0.9906175141863016,344.5773713907324,6.240679353187761,118.9972546299319,0.01803503808671447,-118.9792195918452,350.2274260656708
2578,257.8,0.9906640918818302,344.5847910394513,6.238448309354768,118.8934647958656,0.0180204305048095,-118.8754443653607,350.2298292918914
2579,257.9,0.9907105042283141,344.5922086806497,6.236215269818721,118.7897361188621,0.01800815821325585,-118.7717279606488,350.2322311690245
2580,258,0.9907567193621232,344.5996265924439,6.233979958753553,118.6860709506417,0.01799570780953452,-118.6680752428321,350.2346316993015
2581,258.1,0.9908027834152642,344.6070414745704,6.231741855056114,118.5824661734968,0.01798044137586796,-118.564485732121,350.2370308854602
2582,258.2,0.9908487166829189,344.6144519602431,6.229501594771857,118.4789218267368,0.01796766133512762,-118.4609541654016,350.2394287290471
2583,258.3,0.9908944829893365,344.6218605007716,6.227259187376504,118.3754409739384,0.01795371634290621,-118.3574872575955,350.2418252311181
2584,258.4,0.9909401107096244,344.6292656489113,6.225013925637865,118.2720249072176,0.01794164687232325,-118.2540832603453,350.2442203923616
2585,258.5,0.9909855865454876,344.6366679793841,6.222766507076242,118.1686698771753,0.01792928089721801,-118.1507405962781,350.2466142132914
2586,258.6,0.9910309328391346,344.6440664830032,6.220516871491463,118.0653748817301,0.01791432689259231,-118.0474605548375,350.2490066947627
2587,258.7,0.9910761374092367,344.6514619100411,6.2182652578795,117.9621440551337,0.01790044513064615,-117.9442436100031,350.2513978367886
2588,258.8,0.9911211946064229,344.658854506642,6.216009301727424,117.8589754967396,0.01788444902795483,-117.8410910477117,350.2537876405244
2589,258.9,0.9911661106172894,344.6662439076471,6.213750588045591,117.755868160322,0.01786991087967493,-117.7379982494423,350.2561761063577
2590,259,0.9912108565935287,344.6736323478793,6.21148970543133,117.6528204683557,0.01785185884635609,-117.6349686095093,350.2585632348748
2591,259.1,0.9912554721935585,344.6810168579991,6.209227382564809,117.5498397004032,0.01783677631662606,-117.5320029240865,350.2609490256053
2592,259.2,0.9912999559366007,344.6883975483063,6.206963973716475,117.4469233777787,0.01782201445425891,-117.4291013633244,350.2633334781042
2593,259.3,0.9913443004184603,344.6957750893028,6.204699408906538,117.3440713599009,0.01780662409670164,-117.3262647358042,350.2657165910995
2594,259.4,0.9913885003370075,344.7031496551944,6.202433480392491,117.2412800845708,0.01779231455597952,-117.2234877700148,350.2680983645998
2595,259.5,0.9914325396543586,344.7105229229661,6.200165935779204,117.1385503103046,0.01777709033493746,-117.1207732199697,350.2704787992061
2596,259.6,0.9914764190968723,344.7178945286637,6.197896705450908,117.0358821546395,0.01776163003298148,-117.0181205246065,350.2728578939076
2597,259.7,0.9915201689631303,344.7252622158651,6.195625705980091,116.9332777559828,0.01774706697406359,-116.9155306890087,350.2752356498803
2598,259.8,0.99156377917445,344.7326266169529,6.193352837976729,116.8307350354086,0.01773281884686639,-116.8130022165617,350.2776120671601
2599,259.9,0.991607256134048,344.7399874356317,6.191078069638932,116.7282566999051,0.01771838045568597,-116.7105383194494,350.279987145103
2600,260,0.9916505774381139,344.7473465852996,6.18880145566408,116.6258415081722,0.01770396921636852,-116.6081375389558,350.2823608829388
2601,260.1,0.9916937272602087,344.7547048502572,6.186522804425252,116.5234917846041,0.01769175819547275,-116.5058000264087,350.2847332801362
2602,260.2,0.9917367315500211,344.7620602811933,6.184242219985435,116.4212025871214,0.01767849080830608,-116.4035240963131,350.2871043370281
2603,260.3,0.9917795920655974,344.7694125620767,6.181959474861973,116.3189735732952,0.01766589942726426,-116.3013076738679,350.2894740525188
2604,260.4,0.9918223170116925,344.7767611182292,6.179674201787242,116.2168092355411,0.01765212396356652,-116.1991571115776,350.2918424265579
2605,260.5,0.9918649003666925,344.7841066916084,6.177386539475195,116.1147082793521,0.01763944194893696,-116.0970688374032,350.2942094603205
2606,260.6,0.9919073322795282,344.7914501774148,6.175096412621579,116.0126671862687,0.01762560443400574,-115.9950415818347,350.2965751551573
2607,260.7,0.9919496205537071,344.798790952525,6.172803941063488,115.9106848178132,0.0176103913445953,-115.8930744264686,350.2989395108449
2608,260.8,0.9919917576502864,344.8061294700926,6.170508791601017,115.8087652406716,0.01759739330783727,-115.7911678473638,350.301302527012
2609,260.9,0.9920337369139374,344.8134661950903,6.168211277626139,115.7069097965948,0.01758467105711325,-115.6893251255376,350.3036642049822
2610,261,0.9920755813706201,344.8207995018444,6.165911289537815,115.6051140556542,0.01757296346130577,-115.5875410921929,350.3060245455602
2611,261.1,0.9921172818535308,344.8281298469656,6.163608828793617,115.5033808726484,0.01756158850642642,-115.485819284142,350.3083835495011
2612,261.2,0.9921588330509573,344.8354577133039,6.161302770214126,115.4017087758472,0.01755068310029095,-115.3841580927469,350.3107412171726
2613,261.3,0.9922002457762403,344.8427824443404,6.158993941616215,115.3000942988211,0.0175368107026177,-115.2825574881184,350.3130975489062
2614,261.4,0.992241489912694,344.8501059057871,6.156682366567341,115.1985413221132,0.01752367541910971,-115.181017646694,350.3154525460586
2615,261.5,0.9922826067172393,344.8574253812028,6.154368277103175,115.0970477730597,0.01750836024138902,-115.0795394128183,350.3178062091137
2616,261.6,0.9923235843867284,344.8647419895217,6.152051909646472,114.9956149920089,0.01749310519031333,-114.9781218868186,350.3201585402002
2617,261.7,0.9923644374403597,344.8720546727325,6.14973336224512,114.8942369980513,0.01747748312114528,-114.8767595149301,350.3225095417292
2618,261.8,0.9924051511263241,344.8793643514771,6.147412578354775,114.7929185370489,0.01745948219388538,-114.7754590548551,350.3248592151546
2619,261.9,0.992445742360679,344.8866700615346,6.145089426358781,114.6916611260762,0.01744043229345227,-114.6742206937827,350.327207561044
2620,262,0.9924861570308546,344.8939756472782,6.142763838544959,114.5904664716991,0.01742246502655753,-114.5730440066725,350.3295545798543
2621,262.1,0.9925264171534078,344.9012793032957,6.140435660149442,114.489333913166,0.01740669584233245,-114.4719272173237,350.3319002721323
2622,262.2,0.9925665405794682,344.9085795333601,6.13810484075843,114.3882637864122,0.01739252786846546,-114.3708712585437,350.3342446380129
2623,262.3,0.9926065167921889,344.9158773964601,6.135771295123964,114.2872534596906,0.01737922575181639,-114.2698742339388,350.3365876800459
2624,262.4,0.9926463671889257,344.9231712761805,6.133434896780432,114.1863011669224,0.01736660827112146,-114.1689345586513,350.3389294010203
2625,262.5,0.9926860799778637,344.9304623786446,6.131095343163645,114.0854068142026,0.01735171332516927,-114.0680551008774,350.3412698026306
2626,262.6,0.9927256386429942,344.9377516011542,6.128752672539287,113.9845732326981,0.01733706269282465,-113.9672361700053,350.3436088854032
2627,262.7,0.992765057593041,344.9450378334202,6.126406790389384,113.8838020657621,0.01732174929981145,-113.8664803164623,350.3459466509708
2628,262.8,0.9928043330776471,344.9523214744667,6.124057679343599,113.7830886974992,0.01730548992733105,-113.7657832075718,350.3482830985798
2629,262.9,0.9928434855272118,344.9596010771063,6.121705121087212,113.6824411473071,0.01729158977664014,-113.6651495575304,350.3506182278394
2630,263,0.9928824973180711,344.9668778849575,6.119349258333582,113.5818548995525,0.01727828006862175,-113.5645766194839,350.3529520381231
2631,263.1,0.9929213713461574,344.9741520386777,6.116989979432366,113.4813283266667,0.01726476147083833,-113.4640635651959,350.3552845304281
2632,263.2,0.9929601050280301,344.9814232829067,6.114627238321353,113.380859735264,0.01725059190950073,-113.3636091433545,350.3576157043232
2633,263.3,0.9929987263445501,344.9886900622104,6.112260874276981,113.2804521027527,0.01723595317566584,-113.2632161495771,350.3599455605777
2634,263.4,0.9930372183635793,344.995953717523,6.10989071084416,113.1801056725896,0.01722197846777807,-113.1628836941218,350.3622740994993
2635,263.5,0.9930755838697344,345.0032137539922,6.107516727940965,113.0798179552546,0.01720815785734775,-113.0626097973973,350.3646013215129
2636,263.6,0.9931138231132743,345.0104703007414,6.105139045213803,112.9795902357689,0.01719155519634707,-112.9623986805726,350.3669272263595
2637,263.7,0.993151927856993,345.0177240686692,6.102757848380245,112.8794212411197,0.01717470878542482,-112.8622465323342,350.3692518140373
2638,263.8,0.99318991548129,345.0249738799921,6.100373226890716,112.7793127371444,0.01715802411746203,-112.7621547130269,350.3715750850524
2639,263.9,0.9932277731331638,345.0322207557293,6.097985202345023,112.6792664786729,0.01714244301171242,-112.6621240356612,350.3738970392971
2640,264,0.9932655015494056,345.0394645817074,6.095593755491237,112.5792824240577,0.01712830707032964,-112.5621541169874,350.3762176764049
2641,264.1,0.9933030806227585,345.0467064654035,6.093198819151627,112.4793592238165,0.01711472819511783,-112.4622444956214,350.3785369960607
2642,264.2,0.9933405287357903,345.053945413342,6.090800279829273,112.3794973666905,0.01710176117607887,-112.3623956055145,350.3808549976526
2643,264.3,0.9933778649195096,345.0611802759768,6.088398087527708,112.2796947950473,0.01708863177192477,-112.2626061632754,350.3831716809495
2644,264.4,0.9934150919146227,345.0684105496781,6.085992172046706,112.1799509680675,0.0170750593708604,-112.1628759086966,350.3854870463902
2645,264.5,0.9934521851379752,345.0756382310192,6.083582510434581,112.0802663733879,0.01706190362332016,-112.0632044697646,350.387801094997
2646,264.6,0.9934891467751668,345.0828630973568,6.081169103366207,111.9806408606059,0.01704769041509024,-111.9635931701908,350.3901138268664
2647,264.7,0.9935259845153439,345.0900845519378,6.07875196188337,111.8810745179209,0.01703349517814612,-111.8640410227427,350.3924252422173
2648,264.8,0.9935626840755595,345.097303704586,6.076331054208987,111.781568688733,0.01701859967013242,-111.7645500890629,350.3947353412101
2649,264.9,0.9935992392707169,345.1045208727022,6.073906320929,111.68212296266,0.0170028841384271,-111.6651200785216,350.3970441241061
2650,265,0.9936356806690247,345.1117338014219,6.071477643138999,111.5827357727701,0.01698755777159278,-111.5657482149985,350.3993515912864
2651,265.1,0.9936719839975172,345.1189441122366,6.0690450486035,111.4834099824971,0.01697467889467852,-111.4664353036024,350.4016577422058
2652,265.2,0.9937081691524864,345.1261506216146,6.06660845814714,111.3841456392439,0.0169608715185543,-111.3671847677253,350.4039625777032
2653,265.3,0.9937442501755652,345.1333525839262,6.064167829895335,111.2849389895304,0.01694746633776489,-111.2679915231927,350.4062660984083
2654,265.4,0.9937802253198674,345.1405500525374,6.061723180690522,111.1857920684082,0.01693354775784961,-111.1688585206504,350.4085683041162
2655,265.5,0.9938160619596704,345.1477451071106,6.05927448517187,111.0867045678652,0.01691907125703906,-111.0697854966082,350.4108691953647
2656,265.6,0.9938517738992411,345.1549374688136,6.056821760655499,110.987674682509,0.01690232869467412,-110.9707723538143,350.4131687723296
2657,265.7,0.9938873683841526,345.1621261408399,6.054364924136888,110.8887046059579,0.01688666514077575,-110.8718179408171,350.4154670356445
2658,265.8,0.9939228505799941,345.1693108389434,6.051903896517672,110.7897938505335,0.01687168606174971,-110.7729221644718,350.4177639853576
2659,265.9,0.9939582170220629,345.1764919640909,6.049438645516293,110.6909482903754,0.01685884490660872,-110.6740894454688,350.4200596217516
2660,266,0.9939934760749773,345.1836689189288,6.046969100579647,110.5921574269433,0.01684393756652902,-110.5753134893768,350.4223539450097
2661,266.1,0.9940286212325231,345.1908424312552,6.044495216640893,110.4934264739881,0.01682936141059432,-110.4765971125775,350.4246469557581
2662,266.2,0.9940636487818998,345.1980124650062,6.042016861385769,110.3947545642067,0.01681478408060944,-110.3779397801261,350.426938653885
2663,266.3,0.9940985424850438,345.2051804096628,6.039533893093112,110.2961437535732,0.01679999557881384,-110.2793437579944,350.4292290381852
2664,266.4,0.9941333137235713,345.2123450364231,6.037046221758812,110.1975939153509,0.01678544225293965,-110.180808473098,350.4315181085792
2665,266.5,0.9941679626570221,345.2195064117636,6.034553695488041,110.099101474255,0.01677172921378212,-110.0823297450412,350.4338058649186
2666,266.6,0.9942024807966335,345.2266654349322,6.032056202120318,110.0006678244392,0.01675576880036633,-109.9839120556388,350.4360923068105
2667,266.7,0.9942368628571383,345.2338222587298,6.029553656299915,109.9022913904789,0.01674013499916338,-109.8855512554797,350.4383774345967
2668,266.8,0.99427111027806,345.2409765646638,6.027045958696545,109.8039737520217,0.01672350134559331,-109.7872502506761,350.4406612486717
2669,266.9,0.9943052293148279,345.2481278700226,6.024533033215586,109.7057153452094,0.01670940642793095,-109.6890059387815,350.4429437500395
2670,267,0.9943392081829173,345.2552767062594,6.022014817012689,109.6075138246265,0.01669350134776337,-109.5908203232788,350.4452249388445
2671,267.1,0.994373071858827,345.2624217434911,6.019491202761584,109.5093729571661,0.01667799767980593,-109.4926949594863,350.447504817145
2672,267.2,0.9944068154761974,345.2695633121749,6.016962075819178,109.4112865289315,0.01666185485814076,-109.3946246740734,350.4497833858748
2673,267.3,0.9944404195848666,345.27670283689,6.014427266382875,109.3132601405747,0.01664599482110596,-109.2966141457536,350.4520606452016
2674,267.4,0.9944738943559742,345.2838394332044,6.011886579576266,109.2152959081584,0.01663070144934675,-109.1986652067091,350.4543365960808
2675,267.5,0.994507284157007,345.290970177563,6.00933984431935,109.1173875281013,0.01661542839643104,-109.1007720997048,350.456611238226
2676,267.6,0.9945405491515359,345.2980980096054,6.00678687351122,109.0195414241724,0.01660132261780412,-109.0029401015546,350.4588845720859
2677,267.7,0.9945737095882201,345.3052214268301,6.004227499638209,108.9217529906752,0.01658659680586894,-108.9051663938694,350.4611565983284
2678,267.8,0.9946067664959247,345.3123404088092,6.001661523806489,108.8240260621122,0.01657130277868735,-108.8074547593335,350.463427315882
2679,267.9,0.9946396875900905,345.3194575409435,5.999088761824093,108.726357415849,0.01655782972282438,-108.7097995861262,350.465696723977
2680,268,0.9946724825167308,345.3265720396368,5.996509018243674,108.6287481669863,0.01654364554543619,-108.6122045214409,350.4679648228072
2681,268.1,0.9947051357081489,345.3336847015576,5.993922057985712,108.5311973569865,0.01652965477497759,-108.5146677022116,350.4702316121839
2682,268.2,0.9947376529902839,345.34079524575,5.991327591721143,108.4337074606457,0.01651637295795361,-108.4171910876878,350.472497091509
2683,268.3,0.994770070007025,345.3479009434656,5.988725329250613,108.336277087475,0.01650330131428213,-108.3197737861607,350.474761261102
2684,268.4,0.9948023902199112,345.3550016891756,5.986115062880292,108.2389038040207,0.01649087958229245,-108.2224129244384,350.4770241203736
2685,268.5,0.9948346089895024,345.3620980721454,5.983496606913858,108.1415915171205,0.01647851538495981,-108.1251130017356,350.4792856692845
2686,268.6,0.9948666928454405,345.3691922982568,5.98086985297628,108.0443363714898,0.01646505309561874,-108.0278713183941,350.4815459076598
2687,268.7,0.99489863952609,345.3762844436278,5.978234715098087,107.9471403518726,0.0164528377398403,-107.9306875141327,350.4838048355436
2688,268.8,0.9949304574601313,345.3833743758294,5.975591004926412,107.8500043425524,0.01643957254487116,-107.8335647700075,350.4860624522587
2689,268.9,0.9949621659608463,345.3904604921726,5.972938467238312,107.7529260724973,0.01642562026597538,-107.7365004522314,350.4883187574474
2690,269,0.994993764856006,345.3975425948123,5.970276956397652,107.6559009127002,0.01640923545977824,-107.6394916772404,350.4905737496579
2691,269.1,0.9950252594310692,345.4046204880586,5.96760635234564,107.5589364994313,0.01639443654053441,-107.5425420628908,350.4928274318303
2692,269.2,0.9950566487901197,345.4116943094609,5.96492664702574,107.4620316205407,0.01637841692774344,-107.445653203613,350.4950798016277
2693,269.3,0.9950879173757237,345.4187651963941,5.96223795477786,107.3651846089576,0.01636428638557508,-107.3488203225721,350.4973308599123
2694,269.4,0.9951190770538509,345.4258324270754,5.959540417900862,107.2684036927323,0.01635000047434954,-107.252053692258,350.4995806056162
2695,269.5,0.9951501286270726,345.4328958005932,5.956834256462436,107.1716761151871,0.01633599964558563,-107.1553401155415,350.5018290372549
2696,269.6,0.9951810664099582,345.4399558999348,5.954119681416818,107.0750086634405,0.01632153038120432,-107.0586871330593,350.504076156396
2697,269.7,0.9952118801732467,345.4470135201894,5.951396917478354,106.9783876309271,0.01630364264821704,-106.9620839882788,350.506321962791
2698,269.8,0.9952425536878717,345.4540696508957,5.948666137312814,106.8818319390633,0.01628809202056569,-106.8655438470428,350.5085664600105
2699,269.9,0.9952731098458245,345.4611224585364,5.945927511121872,106.7853355055317,0.01627406625707728,-106.7690614392746,350.5108096452395
2700,270,0.9953035478749065,345.4681720092921,5.943181158666137,106.6888990621744,0.01625989789674787,-106.6726391642776,350.5130515194572
2701,270.1,0.9953338562821111,345.475219060713,5.94042714082903,106.5925266877087,0.01624651870005245,-106.5762801690087,350.5152920801537
2702,270.2,0.9953640722258519,345.4822611099302,5.937665532322283,106.4962105450644,0.01623314012150701,-106.4799774049429,350.5175313268186
2703,270.3,0.9953941881329873,345.4892988076211,5.934896414414705,106.3999460265954,0.01621882484902581,-106.3837272017463,350.5197692596823
2704,270.4,0.9954242100299352,345.4963319635369,5.932119826042814,106.3037479379947,0.01620533633988952,-106.2875426016548,350.5220058784004
2705,270.5,0.9954541152054004,345.503362038041,5.929335790014391,106.2076035699194,0.01619211154165434,-106.1914114583777,350.5242411814391
2706,270.6,0.9954839074673866,345.510388931935,5.926544317684091,106.1115207766143,0.01617842329442887,-106.0953423533198,350.5264751687674
2707,270.7,0.995513595315471,345.5174122249501,5.923745363096239,106.0154962657838,0.01616443074884621,-105.9993318350349,350.5287078395596
2708,270.8,0.9955431708946089,345.5244320425193,5.920938891414174,105.9195303788154,0.01615019599519929,-105.9033801828202,350.5309391938944
2709,270.9,0.99557262736066,345.5314491326138,5.918124858385017,105.8236212298174,0.01613672437894031,-105.8074845054385,350.5331692320001
2710,271,0.9956019611058455,345.53846357084,5.915303188806125,105.7277692948378,0.01612254983024464,-105.7116467450075,350.5353979540157
2711,271.1,0.995631194005197,345.5454738643852,5.912473857710202,105.631978943972,0.0161090364246288,-105.6158699075473,350.5376253594383
2712,271.2,0.9956603209006144,345.5524804516714,5.909636736335934,105.5362470012926,0.01609489942601883,-105.5201521018666,350.5398514476684
2713,271.3,0.9956893378925408,345.5594834230749,5.90679171475421,105.4405731530439,0.01608050279143036,-105.4244926502525,350.5420762183685
2714,271.4,0.9957182390376317,345.5664834313291,5.903938631427799,105.3449580463428,0.01606619304763068,-105.3288918532951,350.5442996712843
2715,271.5,0.9957470219082919,345.5734803606903,5.901077106760836,105.2494021959691,0.01605304550064446,-105.2333491504684,350.5465218048458
2716,271.6,0.9957756620446512,345.5804761403584,5.898206700481354,105.1539072368212,0.01604037037520456,-105.137866866446,350.5487426191656
2717,271.7,0.9958041736744171,345.5874696990054,5.89532694594738,105.0584685410263,0.01602660206444373,-105.0424419389619,350.5509621130169
2718,271.8,0.9958325685050321,345.59445970813,5.892437654557619,104.9630902052528,0.01601505406884574,-104.947075151184,350.5531802856705
2719,271.9,0.9958608407196794,345.6014470591051,5.889538789840125,104.86777073146,0.01600247649305153,-104.8517682549669,350.5553971378089
2720,272,0.9958890021820822,345.6084304961254,5.88663047822241,104.772506785764,0.01598943128667152,-104.7565173544774,350.557612668922
2721,272.1,0.9959170689712497,345.6154092058065,5.883712803436223,104.6773023253371,0.01597548363487977,-104.6613268417022,350.5598268780763
2722,272.2,0.9959450179670313,345.6223850270532,5.880785828352094,104.582157622203,0.01596115951095722,-104.566196462692,350.5620397641139
2723,272.3,0.9959728521454413,345.6293576236245,5.87784966804403,104.4870724963771,0.01594822302364829,-104.4711242733535,350.5642513263789
2724,272.4,0.9960005496614314,345.6363284973403,5.874904225691429,104.392046649688,0.01593619570567917,-104.3761104539823,350.56646156408
2725,272.5,0.9960281212161806,345.6432968508031,5.871949339266997,104.2970786288518,0.01592255760381089,-104.2811560712479,350.5686704766686
2726,272.6,0.9960555870599705,345.6502611368068,5.868984754305976,104.2021688321639,0.01590930220777764,-104.1862595299562,350.5708780636983
